t,x,y,z,roll,pitch,yaw,valid
8.800004,0.962054,0.605744,-0.389814,-1.176544,-10.160097,-129.028336,1
8.833338,0.961625,0.599943,-0.390393,-1.086731,-10.047604,-129.35112,1
8.866672,0.960633,0.593763,-0.391234,-1.02365,-10.053492,-129.742813,1
8.900005,0.960347,0.587511,-0.392153,-0.844391,-10.035036,-130.199921,1
8.933339,0.960651,0.581257,-0.393031,-0.707001,-9.89038,-130.686172,1
8.966673,0.961459,0.574732,-0.393581,-0.633942,-9.647157,-131.155716,1
9.000007,0.962578,0.568015,-0.394172,-0.580536,-9.300047,-131.593094,1
9.03334,0.964321,0.560817,-0.394531,-0.595642,-8.98928,-132.107086,1
9.066674,0.96647,0.553243,-0.394639,-0.663788,-8.790528,-132.738815,1
9.100008,0.969076,0.545277,-0.394608,-0.79718,-8.754485,-133.486786,1
9.133342,0.969794,0.535024,-0.392858,-0.895538,-8.807986,-134.267639,1
9.166676,0.973654,0.52664,-0.391812,-0.975464,-8.880304,-135.15184,1
9.200009,0.977557,0.517399,-0.390727,-1.028443,-8.987947,-136.093445,1
9.233343,0.983837,0.509374,-0.389363,-1.151001,-9.123014,-137.0961,1
9.266677,0.989822,0.500145,-0.388079,-1.40741,-9.202853,-138.127472,1
9.300011,0.996004,0.490246,-0.387197,-1.763855,-9.101869,-139.172714,1
9.333344,1.003161,0.480292,-0.386395,-2.211243,-8.990809,-140.302002,1
9.366678,1.010667,0.469811,-0.385819,-2.781129,-8.975073,-141.495255,1
9.400012,1.01822,0.458645,-0.385879,-3.473115,-9.093966,-142.704086,1
9.433346,1.025992,0.447302,-0.386696,-4.052002,-9.21204,-143.843674,1
9.46668,1.034014,0.435805,-0.387085,-4.275331,-9.129483,-144.830063,1
9.500013,1.042269,0.423894,-0.386196,-4.168306,-9.391325,-145.611954,1
9.533347,1.052134,0.413335,-0.384871,-4.190949,-9.986542,-146.197327,1
9.566681,1.06181,0.403842,-0.385336,-4.246614,-10.394529,-146.526627,1
9.600015,1.069003,0.392501,-0.386345,-4.355653,-10.689081,-146.777237,1
9.633348,1.076151,0.381912,-0.387536,-4.523164,-10.920017,-147.041718,1
9.666682,1.082219,0.371443,-0.388639,-4.724092,-11.094999,-147.443756,1
9.700016,1.087835,0.361624,-0.389437,-4.964174,-11.232512,-147.938202,1
9.73335,1.093165,0.352277,-0.38964,-5.12723,-11.616634,-148.506226,1
9.766684,1.097581,0.342979,-0.38968,-5.053439,-11.925352,-149.145889,1
9.800017,1.101422,0.334297,-0.38975,-4.709718,-12.45892,-149.771484,1
9.833351,1.104392,0.326118,-0.390308,-4.165956,-12.710776,-150.397568,1
9.866685,1.106368,0.318479,-0.391366,-3.721985,-12.856232,-150.95607,1
9.900019,1.107805,0.311464,-0.391984,-3.364869,-12.948543,-151.458664,1
9.933352,1.108784,0.305351,-0.392476,-3.095886,-12.965208,-151.987076,1
9.966686,1.108951,0.300042,-0.392563,-2.720886,-12.985131,-152.45163,1
10.00002,1.10868,0.295177,-0.392288,-2.404419,-12.953945,-152.864044,1
10.033354,1.108186,0.290964,-0.391422,-2.035339,-12.853909,-153.212494,1
10.066688,1.106853,0.286969,-0.391409,-1.544739,-12.725223,-153.417648,1
10.100021,1.105113,0.283486,-0.390965,-0.99768,-12.533902,-153.492371,1
10.133355,1.103487,0.2802,-0.390454,-0.64859,-12.557405,-153.374542,1
10.166689,1.102505,0.277219,-0.389577,-0.729614,-12.648376,-153.20787,1
10.200023,1.100994,0.273982,-0.389494,-0.82901,-12.363892,-153.007782,1
10.233356,1.099277,0.270551,-0.389799,-0.933258,-11.930756,-152.895416,1
10.26669,1.097802,0.2669,-0.390131,-1.013275,-11.712831,-153.004532,1
10.300024,1.096502,0.263067,-0.390621,-0.78772,-11.566003,-153.185791,1
10.333358,1.095212,0.258277,-0.391105,-0.462097,-11.366636,-153.367218,1
10.366692,1.09409,0.252883,-0.391438,-0.248993,-11.242853,-153.639908,1
10.400025,1.093567,0.247518,-0.391756,-0.127319,-11.241084,-154.03392,1
10.433359,1.0934,0.241399,-0.39239,0.001134,-11.208435,-154.584564,1
10.466693,1.093593,0.234653,-0.393074,0.120365,-11.093292,-155.239761,1
10.500027,1.094032,0.226969,-0.393958,0.336862,-10.90329,-155.9561,1
10.53336,1.095119,0.218909,-0.394211,0.465008,-10.60602,-156.754959,1
10.566694,1.096472,0.209999,-0.394607,0.556481,-10.245331,-157.649277,1
10.600028,1.09817,0.19997,-0.394797,0.605752,-9.956721,-158.552826,1
10.633362,1.100395,0.189163,-0.394502,0.600729,-9.787688,-159.465271,1
10.666696,1.103027,0.177176,-0.393856,0.494574,-9.618108,-160.346252,1
10.700029,1.1062,0.164004,-0.392871,0.264926,-9.448637,-161.216202,1
10.733363,1.109794,0.149903,-0.391539,-0.162842,-9.25815,-162.086533,1
10.766697,1.114216,0.135308,-0.389336,-0.776367,-8.99234,-163.014603,1
10.800031,1.118523,0.119651,-0.387489,-1.473816,-8.903649,-164.057358,1
10.833364,1.123003,0.103191,-0.385074,-2.247315,-8.753016,-165.13707,1
10.866698,1.127464,0.085913,-0.38272,-3.12967,-8.675105,-166.307205,1
10.900032,1.132399,0.068747,-0.381404,-4.003052,-8.896177,-167.628784,1
10.933366,1.137495,0.051705,-0.381222,-4.814242,-9.275636,-169.072479,1
10.9667,1.142161,0.034594,-0.381395,-5.278812,-9.718778,-170.51564,1
11.000033,1.146662,0.018095,-0.382411,-5.362003,-10.265713,-171.85701,1
11.033367,1.150788,0.002011,-0.384417,-5.258822,-10.624967,-173.002533,1
11.066701,1.154646,-0.013515,-0.386862,-5.412966,-10.73511,-174.102203,1
11.100035,1.158347,-0.028139,-0.389353,-5.638278,-10.810755,-175.107086,1
11.133368,1.161685,-0.041983,-0.391999,-5.874882,-10.800899,-176.063538,1
