id,x,y,z
1537,0.0,-1499.9999,999.9999
1538,0.0,-1124.9999,999.9999
1539,187.5,-1312.4999,999.9999
1540,187.5,-1499.9999,999.9999
1541,187.5,-1124.9999,999.9999
1542,0.0,-937.4999,999.9999
1543,187.5,-937.4999,999.9999
1544,375.0,-1124.9999,999.9999
1545,375.0,-1312.4999,999.9999
1546,375.0,-1499.9999,999.9999
1547,375.0,-937.4999,999.9999
1548,562.5,-1312.4999,999.9999
1549,562.5,-1499.9999,999.9999
1550,562.5,-1124.9999,999.9999
1551,750.0,-1312.4999,999.9999
1552,750.0,-1499.9999,999.9999
1553,750.0,-1124.9999,999.9999
1554,562.5,-937.4999,999.9999
1555,750.0,-937.4999,999.9999
1556,937.5,-1124.9999,999.9999
1557,937.5,-1312.4999,999.9999
1558,937.5,-1499.9999,999.9999
1559,937.5,-937.4999,999.9999
1560,1125.0,-1312.4999,999.9999
1561,1125.0,-1499.9999,999.9999
1562,1125.0,-1124.9999,999.9999
1563,1312.5,-1312.4999,999.9999
1564,1312.5,-1499.9999,999.9999
1565,1499.9995,-1499.9999,999.9999
1566,1499.9995,-1312.4999,999.9999
1567,1499.9995,-1124.9999,999.9999
1568,1312.5,-1124.9999,999.9999
1569,1499.9995,-937.4999,999.9999
1570,1312.5,-937.4999,999.9999
1571,1499.9995,-749.9999,999.9999
1572,1125.0,-937.4999,999.9999
1573,1312.5,-749.9999,999.9999
1574,1499.9995,-562.4999,999.9999
1575,1125.0,-749.9999,999.9999
1576,1312.5,-562.4999,999.9999
1577,1499.9995,-375.0,999.9999
1578,937.5,-749.9999,999.9999
1579,1125.0,-562.4999,999.9999
1580,1312.5,-375.0,999.9999
1581,1499.9995,-187.5,999.9999
1582,750.0,-749.9999,999.9999
1583,937.5,-562.4999,999.9999
1584,1125.0,-375.0,999.9999
1585,1312.5,-187.5,999.9999
1586,1499.9995,-0.0,999.9999
1587,937.5,-375.0,999.9999
1588,1312.5,-0.0,999.9999
1589,1499.9995,187.5,999.9999
1590,1125.0,-187.5,999.9999
1591,1312.5,187.5,999.9999
1592,1499.9995,374.9999,1000.0
1593,1125.0,-0.0,999.9999
1594,1312.5,374.9999,1000.0
1595,1499.9995,562.4999,1000.0
1596,1125.0,187.5,999.9999
1597,937.5,-187.5,999.9999
1598,937.5,-0.0,999.9999
1599,1125.0,374.9999,1000.0
1600,1312.5,562.4999,1000.0
1601,1499.9995,749.9999,1000.0
1602,937.5,187.5,999.9999
1603,1312.5,749.9999,1000.0
1604,1499.9995,937.4999,1000.0
1605,1125.0,562.4999,1000.0
1606,1312.5,937.4999,1000.0
1607,1499.9995,1124.9999,1000.0
1608,1125.0,749.9999,1000.0
1609,937.5,374.9999,1000.0
1610,937.5,562.4999,1000.0
1611,1125.0,937.4999,1000.0
1612,1312.5,1124.9999,1000.0
1613,1499.9995,1312.4999,1000.0
1614,937.5,749.9999,1000.0
1615,1312.5,1312.4999,1000.0
1616,1499.9995,1499.9999,1000.0
1617,1312.5,1499.9999,1000.0
1618,1125.0,1124.9999,1000.0
1619,1125.0,1312.4999,1000.0
1620,1125.0,1499.9999,1000.0
1621,937.5,937.4999,1000.0
1622,937.5,1124.9999,1000.0
1623,937.5,1312.4999,1000.0
1624,937.5,1499.9999,1000.0
1625,750.0,937.4999,1000.0
1626,750.0,1312.4999,1000.0
1627,750.0,1499.9999,1000.0
1628,750.0,1124.9999,1000.0
1629,562.5,1312.4999,1000.0
1630,562.5,1499.9999,1000.0
1631,562.5,1124.9999,1000.0
1632,375.0,1312.4999,1000.0
1633,375.0,1499.9999,1000.0
1634,375.0,1124.9999,1000.0
1635,562.5,937.4999,1000.0
1636,375.0,937.4999,1000.0
1637,187.5,1124.9999,1000.0
1638,187.5,1312.4999,1000.0
1639,187.5,1499.9999,1000.0
1640,187.5,937.4999,1000.0
1641,0.0,1312.4999,1000.0
1642,0.0,1499.9999,1000.0
1643,0.0,1124.9999,1000.0
1644,-187.5,1312.4999,1000.0
1645,-187.5,1499.9999,1000.0
1646,-187.5,1124.9999,1000.0
1647,0.0,937.4999,1000.0
1648,-187.5,937.4999,1000.0
1649,-375.0,1124.9999,1000.0
1650,-375.0,1312.4999,1000.0
1651,-562.5,1124.9999,1000.0
1652,-375.0,937.4999,1000.0
1653,-562.5,937.4999,1000.0
1654,-750.0,937.4999,1000.0
1655,-750.0,749.9999,1000.0
1656,-562.5,749.9999,1000.0
1657,-750.0,562.4999,1000.0
1658,-375.0,749.9999,1000.0
1659,-562.5,562.4999,1000.0
1660,-750.0,374.9999,1000.0
1661,-187.5,749.9999,1000.0
1662,-750.0,187.5,999.9999
1663,-562.5,374.9999,1000.0
1664,-375.0,562.4999,1000.0
1665,-750.0,-0.0,999.9999
1666,-562.5,187.5,999.9999
1667,-375.0,374.9999,1000.0
1668,-750.0,-187.5,999.9999
1669,-562.5,-0.0,999.9999
1670,-375.0,187.5,999.9999
1671,-187.5,562.4999,1000.0
1672,-187.5,374.9999,1000.0
1673,0.0,749.9999,1000.0
1674,0.0,562.4999,1000.0
1675,187.5,749.9999,1000.0
1676,0.0,374.9999,1000.0
1677,375.0,749.9999,1000.0
1678,187.5,562.4999,1000.0
1679,562.5,749.9999,1000.0
1680,375.0,562.4999,1000.0
1681,750.0,749.9999,1000.0
1682,562.5,562.4999,1000.0
1683,750.0,562.4999,1000.0
1684,375.0,374.9999,1000.0
1685,750.0,374.9999,1000.0
1686,562.5,374.9999,1000.0
1687,750.0,187.5,999.9999
1688,562.5,187.5,999.9999
1689,750.0,-0.0,999.9999
1690,562.5,-0.0,999.9999
1691,375.0,187.5,999.9999
1692,375.0,-0.0,999.9999
1693,750.0,-187.5,999.9999
1694,562.5,-187.5,999.9999
1695,750.0,-375.0,999.9999
1696,562.5,-375.0,999.9999
1697,375.0,-187.5,999.9999
1698,750.0,-562.4999,999.9999
1699,562.5,-562.4999,999.9999
1700,562.5,-749.9999,999.9999
1701,375.0,-749.9999,999.9999
1702,375.0,-562.4999,999.9999
1703,187.5,-749.9999,999.9999
1704,375.0,-375.0,999.9999
1705,187.5,-562.4999,999.9999
1706,0.0,-749.9999,999.9999
1707,187.5,-375.0,999.9999
1708,0.0,-562.4999,999.9999
1709,-187.5,-749.9999,999.9999
1710,187.5,-187.5,999.9999
1711,0.0,-375.0,999.9999
1712,-187.5,-562.4999,999.9999
1713,-375.0,-749.9999,999.9999
1714,-187.5,-375.0,999.9999
1715,-562.5,-749.9999,999.9999
1716,-375.0,-562.4999,999.9999
1717,-750.0,-749.9999,999.9999
1718,-562.5,-562.4999,999.9999
1719,-750.0,-562.4999,999.9999
1720,-375.0,-375.0,999.9999
1721,-562.5,-375.0,999.9999
1722,-750.0,-375.0,999.9999
1723,-562.5,-187.5,999.9999
1724,-375.0,-187.5,999.9999
1725,-375.0,-0.0,999.9999
1726,-187.5,-187.5,999.9999
1727,-187.5,-0.0,999.9999
1728,-187.5,187.5,999.9999
1729,0.0,187.5,999.9999
1730,0.0,-0.0,999.9999
1731,0.0,-187.5,999.9999
1732,187.5,-0.0,999.9999
1733,187.5,187.5,999.9999
1734,187.5,374.9999,1000.0
1735,-15.6794,16.8706,427.0367
1736,-19.5896,13.3943,428.4803
1737,-22.1095,10.1375,427.2977
1738,-16.5323,10.5692,426.3416
1739,-22.8047,2.5947,426.326
1740,-30.2616,8.8775,427.0076
1741,-30.5004,1.7839,426.1772
1742,-35.7765,9.1091,426.1514
1743,-36.9549,16.9874,426.0569
1744,-30.375,-6.1617,426.1217
1745,-23.9129,-5.9535,426.9485
1746,-38.2764,1.2539,426.059
1747,-38.2635,-7.7936,426.5102
1748,-45.5838,10.3506,426.3296
1749,-35.9127,-9.7913,426.9269
1750,-45.3987,2.1473,426.0173
1751,-30.0414,-12.2864,427.3469
1752,-34.8468,-9.732,429.9686
1753,-45.1902,-5.9392,427.0721
1754,-37.398,-7.2173,433.7483
1755,-28.9989,-11.3967,432.6821
1756,-20.9253,-13.1066,427.2983
1757,-31.3821,-8.5807,435.407
1758,-24.0381,-14.0594,434.9801
1759,-20.2873,-5.3384,430.2581
1760,-15.9259,-5.9621,430.8152
1761,-30.1971,-7.4542,441.2915
1762,-15.4138,-12.7185,430.619
1763,-24.0015,-22.0483,426.7094
1764,-27.2671,-19.6225,427.2557
1765,-26.9906,-19.0049,431.3873
1766,-23.2431,-21.6883,434.2496
1767,-24.0381,-14.0594,434.9801
1768,-22.6224,-11.8066,439.6961
1769,-21.2181,-19.3354,438.0233
1770,-26.2544,-9.4416,437.9327
1771,-22.1571,-9.0453,442.6808
1772,-15.2446,-12.9448,442.3502
1773,-16.6271,-8.9343,443.1218
1774,-20.3292,-25.509,433.2611
1775,-13.9451,-20.5378,440.4536
1776,-21.989,-26.1388,427.2629
1777,-14.8823,-27.4135,427.4768
1778,-15.2514,-26.791,433.964
1779,-14.5119,-19.3485,426.6782
1780,-8.1807,-26.0575,427.7888
1781,-13.1126,-24.9058,437.7719
1782,-7.8945,-26.4391,433.5773
1783,-6.7804,-25.2431,439.5392
1784,-9.4183,-23.2514,440.9501
1785,-2.2568,-24.9876,428.3504
1786,-12.0091,-19.9001,448.5665
1787,-7.8614,-20.2164,426.7565
1788,-10.0643,-23.4404,447.1763
1789,-6.861,-27.5727,448.5053
1790,-14.5802,-12.1826,448.5449
1791,-0.38,-26.8528,439.9094
1792,-16.4284,-8.7281,446.6147
1793,-0.3307,-25.1403,433.3235
1794,-21.5941,-9.068,446.7434
1795,0.0619,-20.4679,426.7091
1796,-22.989,-9.7086,449.3855
1797,-30.8016,-8.1824,447.5153
1798,-28.6695,-9.9575,450.6527
1799,-16.3834,-13.1759,455.3078
1800,-30.6999,-11.0493,456.6848
1801,-23.1724,-11.622,454.8506
1802,-36.0333,-4.3982,448.6589
1803,-13.4095,-21.0976,456.26
1804,-36.6669,-4.2466,439.5077
1805,-36.9702,-6.1957,455.0549
1806,-45.2784,-4.3919,433.1948
1807,-39.4932,1.4384,441.0827
1808,-41.6637,-1.8551,437.4266
1809,-49.1814,-3.0898,431.0882
1810,-43.2348,2.133,438.4181
1811,-49.908,-3.3194,427.3172
1812,-47.028,1.1548,436.1786
1813,-50.9178,2.4676,433.0103
1814,-52.1292,2.2115,427.1549
1815,-47.5092,10.4979,435.776
1816,-51.5988,9.9707,427.4846
1817,-51.1773,8.9225,433.0676
1818,-45.2403,17.3605,427.2746
1819,-49.4667,13.9567,428.006
1820,-44.5335,24.2956,427.4459
1821,-35.9121,23.853,426.3914
1822,-44.9925,16.4035,432.3086
1823,-37.0662,31.2345,426.9143
1824,-45.363,8.0084,438.0746
1825,-36.0744,15.2855,438.8429
1826,-39.0198,9.5738,440.8238
1827,-43.6182,25.2814,432.8357
1828,-39.1443,1.601,449.6603
1829,-38.4621,19.2761,434.5877
1830,-38.3691,22.3652,435.2384
1831,-35.6292,25.4447,439.8506
1832,-46.2156,31.7739,433.6376
1833,-46.4865,32.0622,427.5308
1834,-42.8637,33.0747,438.1592
1835,-45.5352,39.5982,427.913
1836,-42.303,38.0337,438.4745
1837,-44.7051,40.0269,433.9406
1838,-36.3828,31.5132,441.041
1839,-37.9005,39.8388,439.4423
1840,-42.6381,44.0283,432.1784
1841,-33.081,33.7167,442.9064
1842,-38.1306,45.7542,433.1612
1843,-42.1782,44.6151,428.4794
1844,-37.7244,45.6243,428.2262
1845,-36.9891,39.504,427.031
1846,-30.2091,44.8842,428.3672
1847,-36.8442,43.6044,437.3501
1848,-29.811,31.3398,426.9563
1849,-30.6987,27.1091,426.3584
1850,-21.5054,26.8847,426.8282
1851,-29.9601,38.8887,440.7878
1852,-22.1455,31.2849,426.8912
1853,-16.4715,23.1794,427.271
1854,-29.058,40.938,427.2029
1855,-22.5232,41.4225,427.7198
1856,-21.7863,43.9089,428.4977
1857,-30.3174,44.745,432.7883
1858,-21.371,44.0637,431.756
1859,-28.0846,42.9732,436.0268
1860,-22.2634,42.3111,434.048
1861,-15.7227,47.2179,427.9247
1862,-15.7633,39.7911,427.0298
1863,-16.9968,32.4,427.6421
1864,-10.9983,43.0689,427.2182
1865,-7.0672,45.7956,427.358
1866,-12.0839,25.7957,429.7988
1867,-13.2826,32.2347,430.3295
1868,-8.6115,23.8035,430.3718
1869,-7.442,52.6539,428.4545
1870,0.7038,47.4789,427.5953
1871,-8.1241,31.47,430.8638
1872,-11.2641,36.0015,430.9535
1873,-7.0917,38.1066,431.4143
1874,-0.2508,38.9706,431.6867
1875,-0.7237,30.8694,431.0414
1876,7.332,32.6514,431.3024
1877,7.9539,37.2741,431.771
1878,15.3078,33.0075,431.6084
1879,13.6866,36.2067,431.7707
1880,7.4984,25.4044,430.9175
1881,0.8973,24.5752,430.7678
1882,-7.9643,16.8601,430.2899
1883,-15.6794,16.8706,427.0367
1884,-10.2446,17.0463,429.2876
1885,0.1273,18.2921,430.6268
1886,-0.314,9.8776,430.6937
1887,-9.5692,10.1773,430.4582
1888,6.8469,17.4684,430.7408
1889,-6.6075,1.6811,430.7378
1890,-11.6545,6.6527,430.5023
1891,-14.5621,1.5627,430.6727
1892,0.6841,2.4349,430.838
1893,13.3816,17.1999,430.4297
1894,1.1188,-4.8828,431.1143
1895,15.9836,24.0224,430.8896
1896,22.9877,31.5198,431.2733
1897,7.731,1.762,431.0804
1898,20.7734,26.4941,430.4774
1899,8.2512,10.039,430.8803
1900,22.3687,24.0358,427.8251
1901,17.7832,21.1235,428.309
1902,16.5268,16.6163,427.8155
1903,12.9988,9.8222,430.5083
1904,16.5523,9.8277,427.7021
1905,21.6146,17.7986,426.8453
1906,26.2665,20.5251,427.3595
1907,22.3994,7.9094,427.3418
1908,29.9617,23.6448,427.3058
1909,22.7062,2.4117,427.0418
1910,30.3444,3.7597,427.5002
1911,17.4704,4.7456,428.2208
1912,16.0528,2.0798,430.8233
1913,19.1931,-0.438,430.1783
1914,21.6065,-6.078,430.7963
1915,15.8443,-6.0891,431.5337
1916,9.9318,-5.9335,431.3732
1917,24.5965,-5.1648,427.9256
1918,8.2353,-11.9369,431.0045
1919,29.9654,-6.0439,427.1552
1920,14.1781,-11.6144,430.9607
1921,34.8456,-4.2945,428.1836
1922,21.4717,-10.5555,430.1321
1923,30.9087,-13.3255,427.6061
1924,22.9192,-13.1053,427.3568
1925,16.0577,-13.9429,428.2778
1926,8.8397,-15.1306,427.9109
1927,0.1006,-12.9628,430.9058
1928,7.1709,-21.1707,427.2251
1929,-8.6064,-4.1103,430.7597
1930,-8.3381,-14.89,430.5716
1931,1.2681,-15.9625,428.4089
1932,-15.6634,-15.6907,428.5082
1933,15.5952,-20.7491,427.5245
1934,22.1208,-20.0863,427.9862
1935,15.2552,-22.7263,433.5134
1936,28.5402,-18.5673,428.3612
1937,30.0906,-19.9373,432.3473
1938,22.5368,-21.6597,433.0274
1939,7.4679,-23.6699,433.3835
1940,3.1842,-24.244,433.5659
1941,5.9234,-24.7499,436.4435
1942,7.3465,-27.6583,440.1701
1943,0.5434,-30.624,447.0482
1944,15.0427,-27.4734,441.1751
1945,17.0363,-23.9818,437.0822
1946,0.3365,-32.3244,450.3422
1947,22.8725,-23.2889,437.6399
1948,22.8213,-26.0203,441.6962
1949,31.0146,-22.724,440.1833
1950,34.9455,-18.923,435.7667
1951,28.9415,-25.0493,442.8176
1952,36.6633,-13.4669,434.2955
1953,37.3716,-19.916,441.3689
1954,30.5268,-26.1444,448.2593
1955,21.7093,-28.1345,448.1144
1956,35.1189,-24.8406,446.6387
1957,15.5764,-29.4553,447.9884
1958,38.3955,-22.6805,447.8216
1959,29.6454,-27.2316,455.8007
1960,22.68,-29.323,455.8082
1961,7.6146,-30.8172,447.4928
1962,8.8172,-31.9617,451.4225
1963,16.4324,-31.3518,455.489
1964,-4.8317,-32.8572,456.5177
1965,7.5938,-32.9331,455.3204
1966,0.4619,-34.1577,456.0383
1967,-8.9284,-28.8956,455.3135
1968,-6.8588,-34.4526,463.7675
1969,-12.2397,-25.9014,457.8965
1970,-10.2751,-30.6927,460.8266
1971,-13.1271,-27.9148,463.5974
1972,-16.4691,-20.1396,464.6759
1973,-11.6619,-32.0502,466.6958
1974,-17.9063,-15.9362,462.7235
1975,-14.3756,-28.1418,470.3907
1976,-22.2986,-15.4208,463.5509
1977,-17.3593,-20.4693,470.2555
1978,-30.516,-14.0613,463.3568
1979,-20.5469,-18.4152,471.5056
1980,-29.6819,-16.2336,467.7794
1981,-22.5286,-16.6644,468.0146
1982,-29.6141,-17.9929,471.3973
1983,-37.6431,-18.2536,471.1721
1984,-37.5981,-14.4037,463.6262
1985,-29.9398,-19.4609,478.0684
1986,-15.9641,-22.4703,477.9939
1987,-22.0166,-20.2192,478.1266
1988,-12.6854,-27.9295,477.8221
1989,-13.7507,-21.7654,485.3884
1990,-23.542,-20.1782,485.7848
1991,-11.6022,-32.4213,471.525
1992,-8.1006,-34.527,471.1028
1993,-7.4372,-33.435,478.2914
1994,-0.645,-35.7642,463.7273
1995,0.2889,-36.0825,471.1446
1996,7.7216,-34.2543,462.9407
1997,0.2852,-34.9149,478.8849
1998,7.067,-35.1855,470.0929
1999,0.9419,-32.6661,483.0808
2000,7.0046,-34.4787,478.0771
2001,14.1724,-32.847,463.856
2002,12.7407,-32.0667,456.9644
2003,17.6449,-31.2126,460.6559
2004,14.4704,-33.6291,470.7892
2005,19.3777,-32.1495,465.206
2006,18.9525,-32.4096,467.9009
2007,23.0737,-30.5904,463.0265
2008,23.2074,-30.8304,470.484
2009,29.3496,-28.1913,463.0991
2010,29.8247,-27.6589,470.5246
2011,35.7678,-25.4343,462.9002
2012,35.7138,-25.1809,456.5303
2013,35.6199,-24.7045,470.8481
2014,38.6673,-22.5891,454.6688
2015,39.3402,-23.2761,463.028
2016,39.6348,-22.7348,471.2499
2017,34.4007,-25.0073,476.1369
2018,43.893,-19.7511,462.9602
2019,43.6479,-18.4864,455.8715
2020,44.982,-18.7504,471.1473
2021,42.7875,-18.1777,448.6814
2022,47.6235,-15.8521,462.7628
2023,47.1123,-15.7756,454.9433
2024,42.009,-17.9006,443.1668
2025,43.6281,-13.2961,441.5456
2026,46.0119,-13.6672,447.7172
2027,39.1893,-14.5322,438.0071
2028,41.1183,-9.2337,437.2925
2029,45.5856,-5.924,439.9286
2030,38.5824,-4.9553,432.5948
2031,50.823,-11.7914,456.2771
2032,36.909,1.4469,427.7645
2033,37.7841,8.8049,427.4522
2034,39.3945,-0.8766,430.0025
2035,43.2921,3.2253,428.6732
2036,45.597,-0.0062,431.1323
2037,45.1719,9.6391,427.6955
2038,38.6481,16.7744,427.8962
2039,52.6431,1.5184,432.602
2040,44.5071,-3.5793,435.1508
2041,51.1194,-2.8829,436.0865
2042,52.6425,-4.418,441.1121
2043,47.5353,-8.6731,445.0607
2044,49.3425,-11.0996,450.1322
2045,52.9839,-4.8877,448.5704
2046,60.5781,-3.5841,448.6277
2047,54.7302,-4.9699,455.0477
2048,59.2362,-3.2675,441.2024
2049,51.3498,-11.7532,463.2452
2050,58.5858,0.228,456.1796
2051,51.4749,-13.0827,471.4223
2052,54.8616,-7.6248,463.2557
2053,48.1992,-16.479,470.9516
2054,55.1877,-7.1111,470.1543
2055,56.9484,-3.9103,463.7582
2056,51.7056,-13.3588,477.7577
2057,47.5545,-16.5705,479.3351
2058,57.3321,-3.5164,470.8676
2059,57.4047,-4.403,478.2156
2060,59.2683,1.3359,471.2174
2061,60.1665,-2.0489,454.5692
2062,59.8794,3.1278,462.7091
2063,64.6287,-1.9695,453.1481
2064,67.8357,1.173,455.9786
2065,65.4087,-2.4366,448.7798
2066,64.2357,-2.1308,444.251
2067,66.7116,2.356,441.9374
2068,68.3403,0.2333,448.7156
2069,61.4604,0.1299,438.7685
2070,59.8668,3.3267,435.5996
2071,68.5845,8.3766,440.7173
2072,71.8479,4.0198,450.764
2073,60.3204,9.7987,433.9499
2074,73.3533,9.0139,449.5058
2075,72.1677,4.5063,455.0513
2076,64.6563,9.5087,436.7924
2077,65.0247,14.4924,436.6592
2078,71.6439,10.3997,443.9522
2079,53.1138,8.1622,430.4507
2080,71.7528,16.8461,443.8751
2081,49.5771,10.6883,428.6585
2082,68.2518,17.567,439.8119
2083,49.9089,14.1476,428.7605
2084,61.2873,17.3393,434.6165
2085,53.2065,16.6443,430.6526
2086,44.8608,17.2196,427.9748
2087,59.6778,23.5263,435.4622
2088,42.6669,22.0721,428.4866
2089,52.2804,25.0801,432.7004
2090,45.4728,26.0735,431.1065
2091,37.3242,24.3745,427.9379
2092,51.3993,29.5864,435.8012
2093,27.9207,30.7935,427.8704
2094,40.4562,26.7035,429.5795
2095,25.4788,32.301,428.5811
2096,39.7335,31.5309,430.6892
2097,35.8779,31.9539,428.1743
2098,30.2004,39.7755,427.658
2099,22.0721,39.741,427.2632
2100,34.704,38.7723,428.6102
2101,44.5281,30.5304,433.8311
2102,37.2573,40.1124,432.9233
2103,52.5753,31.7835,440.2319
2104,41.5536,37.0587,436.1897
2105,59.3109,31.047,441.2738
2106,43.4391,37.5414,441.6512
2107,47.1966,32.3394,439.6544
2108,53.2806,31.9224,448.7921
2109,45.0858,40.0074,448.4735
2110,60.0753,32.0061,448.3343
2111,59.0355,29.6214,454.4459
2112,65.757,29.8121,448.4369
2113,64.5561,28.8866,443.7665
2114,54.5031,32.007,455.2151
2115,67.2957,23.5646,441.4433
2116,49.9743,36.7674,450.08
2117,50.2587,38.2707,455.5376
2118,50.4597,38.3223,463.352
2119,46.3956,40.9335,455.8847
2120,42.6141,43.5798,454.1234
2121,45.7404,41.5584,463.0787
2122,54.627,32.9286,463.2665
2123,41.8458,43.4469,450.4973
2124,50.4402,38.9664,470.4931
2125,36.9306,46.434,448.529
2126,39.8061,42.4977,446.1815
2127,37.9083,40.8207,440.8403
2128,42.8979,43.8333,463.9874
2129,47.1744,42.3177,471.1037
2130,37.1097,46.7883,455.1875
2131,43.4583,44.8824,470.7876
2132,47.3469,42.1863,478.3795
2133,54.9762,33.1461,471.3803
2134,50.8731,38.5533,478.7986
2135,50.4858,37.3749,484.8943
2136,54.9036,32.5482,478.739
2137,56.7615,29.7899,476.2183
2138,56.925,29.4925,470.887
2139,58.4634,25.2332,478.4411
2140,57.1401,28.9891,464.1575
2141,59.3238,24.2074,471.2638
2142,60.1107,24.1307,462.1709
2143,59.9757,16.5895,478.4559
2144,58.932,27.2255,457.9898
2145,61.8807,17.2487,464.5172
2146,68.4396,26.7072,457.3571
2147,67.9701,23.3233,461.6291
2148,68.4744,17.4038,464.0777
2149,60.7521,17.4232,469.0028
2150,62.1132,8.9307,464.0984
2151,60.8169,9.7116,470.6895
2152,68.7069,9.1774,463.0382
2153,72.4779,16.6483,462.0335
2154,68.1864,4.305,460.5128
2155,60.2667,8.8618,478.2536
2156,71.46,5.1842,459.6164
2157,72.8694,10.4559,461.1152
2158,73.9572,9.3053,455.7497
2159,74.3892,17.1306,456.8609
2160,73.5423,17.3695,448.7051
2161,72.072,21.4262,460.4366
2162,72.5832,23.0423,456.3269
2163,72.2394,22.7653,448.9328
2164,68.892,26.7684,447.3845
2165,62.7855,25.3882,438.3227
2166,65.9487,29.2628,454.7717
2167,59.3091,1.4176,478.1232
2168,59.1933,8.7366,485.9174
2169,56.9262,-4.2862,482.0792
2170,58.7325,16.7265,486.0648
2171,57.9789,1.7544,485.7682
2172,55.7277,-8.1337,478.7423
2173,53.931,-6.6264,485.8662
2174,57.258,8.6053,491.6382
2175,55.9665,-1.7302,488.6687
2176,56.7747,3.1097,491.3336
2177,54.6051,1.0267,493.85
2178,51.783,-5.9902,493.1469
2179,50.0148,-11.5139,485.2832
2180,49.4364,-10.543,490.7023
2181,46.4613,-14.7609,485.4284
2182,44.2233,-13.3723,493.0158
2183,44.6997,-18.4146,478.2729
2184,43.1043,-17.4882,485.1485
2185,38.5173,-22.0928,478.0446
2186,37.4547,-19.7947,486.2201
2187,36.7899,-18.5947,491.0167
2188,30.0252,-26.8564,478.6553
2189,29.843,-21.7393,486.4817
2190,33.0429,-24.2118,480.7607
2191,22.517,-30.0507,478.7259
2192,28.2877,-25.918,483.2326
2193,22.4724,-27.7415,484.3977
2194,30.2463,-18.8759,492.891
2195,37.7424,-15.3664,494.7178
2196,22.9698,-19.0982,492.9062
2197,31.815,-16.2877,496.0117
2198,37.8864,-11.7609,501.1804
2199,23.9498,-21.4511,488.456
2200,27.0705,-17.0337,498.8758
2201,29.3641,-15.2495,501.9284
2202,21.5395,-17.6941,500.5222
2203,14.4021,-20.7861,491.9741
2204,23.7283,-16.5133,503.5622
2205,14.8795,-18.2331,500.7292
2206,22.4924,-13.3388,508.1239
2207,15.4061,-23.2549,489.0861
2208,8.1366,-19.1487,499.8843
2209,7.6351,-21.4369,492.346
2210,14.5241,-16.322,503.8968
2211,14.0532,-13.3459,507.3604
2212,6.6338,-15.632,503.6612
2213,-0.21,-18.0415,499.8203
2214,7.1019,-28.7356,486.5576
2215,-0.3406,-15.8012,503.381
2216,4.9155,-23.3208,489.0414
2217,0.1601,-20.9287,492.8278
2218,-0.6719,-22.6222,488.4722
2219,15.2383,-29.3465,485.1345
2220,-8.0541,-22.7216,486.4133
2221,-0.3047,-29.1829,485.5966
2222,-7.9983,-20.8254,493.8073
2223,7.1221,-32.5905,483.031
2224,-7.8416,-27.8342,483.6355
2225,11.9441,-32.4396,482.3066
2226,14.71,-33.0432,477.601
2227,18.0591,-31.4187,478.5069
2228,-9.5657,-30.993,480.0692
2229,-15.0853,-19.13,494.5109
2230,-7.0688,-18.8916,498.2488
2231,-22.3837,-18.5593,493.7199
2232,-8.5715,-15.2767,502.3151
2233,-29.8394,-19.6291,485.5616
2234,-37.2831,-19.3254,478.6502
2235,-37.2951,-19.138,485.9001
2236,-30.2367,-18.5356,493.3488
2237,-43.1712,-17.2831,477.2612
2238,-22.8756,-17.4744,498.075
2239,-41.6046,-17.2666,484.6685
2240,-16.6292,-17.2549,498.6992
2241,-45.0882,-15.9764,485.7725
2242,-43.0239,-17.2256,473.0041
2243,-14.5179,-15.719,501.3474
2244,-22.9345,-15.2465,502.0517
2245,-14.7349,-11.7527,506.492
2246,-29.5735,-15.5151,500.9365
2247,-22.619,-11.6372,507.9236
2248,-29.9111,-16.9428,497.5384
2249,-36.1266,-17.8894,492.3545
2250,-30.2511,-12.2498,507.7434
2251,-37.2366,-14.8685,501.3266
2252,-38.7891,-16.2412,495.1629
2253,-45.0012,-15.0617,492.6111
2254,-45.1959,-11.9612,500.5354
2255,-36.9609,-11.6271,506.8488
2256,-41.8152,-11.3212,504.9534
2257,-51.1269,-12.079,492.452
2258,-45.4062,-7.5157,508.5341
2259,-51.129,-9.5137,498.7751
2260,-53.7633,-6.6457,501.643
2261,-55.3182,-9.0579,494.348
2262,-39.2928,-7.7358,510.489
2263,-59.823,-5.9657,492.8201
2264,-33.1167,-8.7286,511.6902
2265,-36.3738,-4.5347,515.3793
2266,-30.393,-5.0191,515.2057
2267,-52.53,-6.2595,506.8221
2268,-22.4847,-5.9051,514.0275
2269,-58.431,-3.337,501.3441
2270,-21.3361,-9.0553,511.4305
2271,-15.2869,-7.1005,510.3601
2272,-15.4665,-3.5637,512.77
2273,-7.764,-6.8671,510.4544
2274,-7.5298,-11.4745,506.9231
2275,0.289,-12.5591,506.8995
2276,0.3406,-7.3155,510.8159
2277,-7.4419,-2.6686,512.7195
2278,7.2545,-12.2174,508.1767
2279,6.3279,-8.7435,511.452
2280,1.0403,-4.0608,513.3046
2281,7.8662,-5.516,514.7133
2282,0.5527,1.5285,515.8349
2283,14.3459,-5.6452,514.8547
2284,18.6014,-9.2567,511.8934
2285,22.1925,-5.7476,514.7999
2286,14.7883,1.2706,518.6354
2287,22.2358,1.5504,518.7004
2288,28.914,-4.9398,513.7482
2289,7.5795,1.1092,517.5799
