targetView,camSet,coverage
4,"(2, 7, 8)",0.3048090277777778
4,"(2, 7, 9)",0.3417458767361111
4,"(2, 7, 10)",0.24904622395833334
4,"(2, 7, 11)",0.24691948784722223
4,"(2, 8, 9)",0.16017144097222222
4,"(2, 8, 10)",0.10814453125
4,"(2, 8, 11)",0.15626302083333332
4,"(2, 9, 10)",0.14508138020833333
4,"(2, 9, 11)",0.19319986979166667
4,"(2, 10, 11)",0.10050021701388889
4,"(3, 4, 5)",1.0
4,"(3, 4, 6)",1.0
4,"(3, 4, 7)",1.0
4,"(3, 4, 8)",1.0
4,"(3, 4, 9)",1.0
4,"(3, 4, 10)",1.0
4,"(3, 4, 11)",1.0
4,"(3, 5, 6)",0.24677408854166666
4,"(3, 5, 7)",0.45711046006944445
4,"(3, 5, 8)",0.2744911024305556
4,"(3, 5, 9)",0.24677300347222222
4,"(3, 5, 10)",0.28449761284722225
4,"(3, 5, 11)",0.308564453125
4,"(3, 6, 7)",0.21871636284722223
4,"(3, 6, 8)",0.060770399305555556
4,"(3, 6, 9)",0.10752278645833334
4,"(3, 6, 10)",0.05496419270833333
4,"(3, 6, 11)",0.07017035590277777
4,"(3, 7, 8)",0.27110677083333334
4,"(3, 7, 9)",0.3178591579861111
4,"(3, 7, 10)",0.2537532552083333
4,"(3, 7, 11)",0.21871419270833334
4,"(3, 8, 9)",0.13523980034722222
4,"(3, 8, 10)",0.10703993055555555
4,"(3, 8, 11)",0.12256076388888888
4,"(3, 9, 10)",0.14524848090277778
4,"(3, 9, 11)",0.16931315104166667
4,"(3, 10, 11)",0.10520724826388889
4,"(4, 5, 6)",1.0
4,"(4, 5, 7)",1.0
4,"(4, 5, 8)",1.0
4,"(4, 5, 9)",1.0
4,"(4, 5, 10)",1.0
4,"(4, 5, 11)",1.0
4,"(4, 6, 7)",1.0
4,"(4, 6, 8)",1.0
4,"(4, 6, 9)",1.0
4,"(4, 6, 10)",1.0
4,"(4, 6, 11)",1.0
4,"(4, 7, 8)",1.0
4,"(4, 7, 9)",1.0
4,"(4, 7, 10)",1.0
4,"(4, 7, 11)",1.0
4,"(4, 8, 9)",1.0
4,"(4, 8, 10)",1.0
4,"(4, 8, 11)",1.0
4,"(4, 9, 10)",1.0
4,"(4, 9, 11)",1.0
4,"(4, 10, 11)",1.0
4,"(5, 6, 7)",0.4571126302083333
4,"(5, 6, 8)",0.27449327256944445
4,"(5, 6, 9)",0.24677517361111112
4,"(5, 6, 10)",0.2844997829861111
4,"(5, 6, 11)",0.3085666232638889
4,"(5, 7, 8)",0.48314453125
4,"(5, 7, 9)",0.45413953993055556
4,"(5, 7, 10)",0.4819845920138889
4,"(5, 7, 11)",0.4541362847222222
4,"(5, 8, 9)",0.2728092447916667
4,"(5, 8, 10)",0.3119574652777778
4,"(5, 8, 11)",0.33459852430555553
4,"(5, 9, 10)",0.28319661458333334
4,"(5, 9, 11)",0.30559353298611114
4,"(5, 10, 11)",0.33343858506944446
4,"(6, 7, 8)",0.2711089409722222
4,"(6, 7, 9)",0.317861328125
4,"(6, 7, 10)",0.25375542534722223
4,"(6, 7, 11)",0.21871636284722223
4,"(6, 8, 9)",0.1352419704861111
4,"(6, 8, 10)",0.10704210069444445
4,"(6, 8, 11)",0.12256293402777778
4,"(6, 9, 10)",0.14525065104166668
4,"(6, 9, 11)",0.16931532118055556
4,"(6, 10, 11)",0.10520941840277778
4,"(7, 8, 9)",0.34389539930555557
4,"(7, 8, 10)",0.30580078125
4,"(7, 8, 11)",0.26854817708333334
4,"(7, 9, 10)",0.3427376302083333
4,"(7, 9, 11)",0.3148871527777778
4,"(7, 10, 11)",0.24791124131944445
4,"(8, 9, 10)",0.17271050347222222
4,"(8, 9, 11)",0.19534939236111112
4,"(8, 10, 11)",0.15725477430555557
4,"(9, 10, 11)",0.1941916232638889
5,"(0,)",0.04297634548611111
5,"(1,)",0.03981987847222222
5,"(2,)",0.023965928819444444
5,"(3,)",0.03482421875
5,"(4,)",0.24379774305555554
5,"(5,)",1.0
5,"(6,)",0.24622721354166666
5,"(7,)",0.0
5,"(8,)",0.12256510416666666
5,"(9,)",0.5680859375
5,"(10,)",0.10267686631944445
5,"(11,)",0.0
5,"(0, 1)",0.06714409722222223
5,"(0, 2)",0.06646809895833333
5,"(0, 3)",0.06766818576388889
5,"(0, 4)",0.27112847222222225
5,"(0, 5)",1.0
5,"(0, 6)",0.2790711805555556
5,"(0, 7)",0.04297634548611111
5,"(0, 8)",0.12256618923611111
5,"(0, 9)",0.5680989583333333
5,"(0, 10)",0.14517903645833333
5,"(0, 11)",0.04297634548611111
5,"(1, 2)",0.05406141493055556
5,"(1, 3)",0.06924587673611111
5,"(1, 4)",0.2438671875
5,"(1, 5)",1.0
5,"(1, 6)",0.2806488715277778
5,"(1, 7)",0.03981987847222222
5,"(1, 8)",0.14646484375
5,"(1, 9)",0.5729654947916667
5,"(1, 10)",0.13277235243055555
5,"(1, 11)",0.03981987847222222
5,"(2, 3)",0.05308268229166667
5,"(2, 4)",0.2580392795138889
5,"(2, 5)",1.0
5,"(2, 6)",0.2644856770833333
5,"(2, 7)",0.023965928819444444
5,"(2, 8)",0.1460568576388889
5,"(2, 9)",0.5680881076388888
5,"(2, 10)",0.10267686631944445
5,"(2, 11)",0.023965928819444444
5,"(3, 4)",0.2732204861111111
5,"(3, 5)",1.0
5,"(3, 6)",0.24623263888888888
5,"(3, 7)",0.03482421875
5,"(3, 8)",0.1470334201388889
5,"(3, 9)",0.5840104166666666
5,"(3, 10)",0.13179361979166668
5,"(3, 11)",0.03482421875
5,"(4, 5)",1.0
5,"(4, 6)",0.4846234809027778
5,"(4, 7)",0.24379774305555554
5,"(4, 8)",0.33716145833333333
5,"(4, 9)",0.7073383246527778
5,"(4, 10)",0.3367502170138889
5,"(4, 11)",0.24379774305555554
5,"(5, 6)",1.0
5,"(5, 7)",1.0
5,"(5, 8)",1.0
5,"(5, 9)",1.0
5,"(5, 10)",1.0
5,"(5, 11)",1.0
5,"(6, 7)",0.24622721354166666
5,"(6, 8)",0.35843641493055556
5,"(6, 9)",0.7166330295138889
5,"(6, 10)",0.3298470052083333
5,"(6, 11)",0.24622721354166666
5,"(7, 8)",0.12256510416666666
5,"(7, 9)",0.5680859375
5,"(7, 10)",0.10267686631944445
5,"(7, 11)",0.0
5,"(8, 9)",0.5680989583333333
5,"(8, 10)",0.2247677951388889
5,"(8, 11)",0.12256510416666666
5,"(9, 10)",0.5680881076388888
5,"(9, 11)",0.5680859375
5,"(10, 11)",0.10267686631944445
5,"(0, 1, 2)",0.08098741319444444
5,"(0, 1, 3)",0.09096462673611111
5,"(0, 1, 4)",0.2711903211805556
5,"(0, 1, 5)",1.0
5,"(0, 1, 6)",0.3023676215277778
5,"(0, 1, 7)",0.06714409722222223
5,"(0, 1, 8)",0.14646484375
5,"(0, 1, 9)",0.572978515625
5,"(0, 1, 10)",0.15969835069444444
5,"(0, 1, 11)",0.06714409722222223
5,"(0, 2, 3)",0.08585286458333333
5,"(0, 2, 4)",0.28497178819444446
5,"(0, 2, 5)",1.0
5,"(0, 2, 6)",0.297255859375
5,"(0, 2, 7)",0.06646809895833333
5,"(0, 2, 8)",0.14605794270833333
5,"(0, 2, 9)",0.5681011284722223
5,"(0, 2, 10)",0.14517903645833333
5,"(0, 2, 11)",0.06646809895833333
5,"(0, 3, 4)",0.29494683159722224
5,"(0, 3, 5)",1.0
5,"(0, 3, 6)",0.2790766059027778
5,"(0, 3, 7)",0.06766818576388889
5,"(0, 3, 8)",0.14703450520833333
5,"(0, 3, 9)",0.5840234375
5,"(0, 3, 10)",0.16456380208333332
5,"(0, 3, 11)",0.06766818576388889
5,"(0, 4, 5)",1.0
5,"(0, 4, 6)",0.5063498263888889
5,"(0, 4, 7)",0.27112847222222225
5,"(0, 4, 8)",0.33716145833333333
5,"(0, 4, 9)",0.7073513454861111
5,"(0, 4, 10)",0.36368272569444443
5,"(0, 4, 11)",0.27112847222222225
5,"(0, 5, 6)",1.0
5,"(0, 5, 7)",1.0
5,"(0, 5, 8)",1.0
5,"(0, 5, 9)",1.0
5,"(0, 5, 10)",1.0
5,"(0, 5, 11)",1.0
5,"(0, 6, 7)",0.2790711805555556
5,"(0, 6, 8)",0.3584375
5,"(0, 6, 9)",0.7166460503472222
5,"(0, 6, 10)",0.3626171875
5,"(0, 6, 11)",0.2790711805555556
5,"(0, 7, 8)",0.12256618923611111
5,"(0, 7, 9)",0.5680989583333333
5,"(0, 7, 10)",0.14517903645833333
5,"(0, 7, 11)",0.04297634548611111
5,"(0, 8, 9)",0.5680989583333333
5,"(0, 8, 10)",0.22476888020833333
5,"(0, 8, 11)",0.12256618923611111
5,"(0, 9, 10)",0.5681011284722223
5,"(0, 9, 11)",0.5680989583333333
5,"(0, 10, 11)",0.14517903645833333
5,"(1, 2, 3)",0.07864366319444445
5,"(1, 2, 4)",0.25810872395833334
5,"(1, 2, 5)",1.0
5,"(1, 2, 6)",0.2900466579861111
5,"(1, 2, 7)",0.05406141493055556
5,"(1, 2, 8)",0.16030815972222223
5,"(1, 2, 9)",0.5729654947916667
5,"(1, 2, 10)",0.13277235243055555
5,"(1, 2, 11)",0.05406141493055556
5,"(1, 3, 4)",0.27328993055555556
5,"(1, 3, 5)",1.0
5,"(1, 3, 6)",0.280654296875
5,"(1, 3, 7)",0.06924587673611111
5,"(1, 3, 8)",0.17006184895833334
5,"(1, 3, 9)",0.5888899739583333
5,"(1, 3, 10)",0.15735460069444446
5,"(1, 3, 11)",0.06924587673611111
5,"(1, 4, 5)",1.0
5,"(1, 4, 6)",0.48469292534722225
5,"(1, 4, 7)",0.2438671875
5,"(1, 4, 8)",0.33716145833333333
5,"(1, 4, 9)",0.7073383246527778
5,"(1, 4, 10)",0.3368196614583333
5,"(1, 4, 11)",0.2438671875
5,"(1, 5, 6)",1.0
5,"(1, 5, 7)",1.0
5,"(1, 5, 8)",1.0
5,"(1, 5, 9)",1.0
5,"(1, 5, 10)",1.0
5,"(1, 5, 11)",1.0
5,"(1, 6, 7)",0.2806488715277778
5,"(1, 6, 8)",0.38146484375
5,"(1, 6, 9)",0.7215125868055555
5,"(1, 6, 10)",0.35540798611111113
5,"(1, 6, 11)",0.2806488715277778
5,"(1, 7, 8)",0.14646484375
5,"(1, 7, 9)",0.5729654947916667
5,"(1, 7, 10)",0.13277235243055555
5,"(1, 7, 11)",0.03981987847222222
5,"(1, 8, 9)",0.572978515625
5,"(1, 8, 10)",0.23901909722222223
5,"(1, 8, 11)",0.14646484375
5,"(1, 9, 10)",0.5729654947916667
5,"(1, 9, 11)",0.5729654947916667
5,"(1, 10, 11)",0.13277235243055555
5,"(2, 3, 4)",0.28261827256944444
5,"(2, 3, 5)",1.0
5,"(2, 3, 6)",0.26449110243055557
5,"(2, 3, 7)",0.05308268229166667
5,"(2, 3, 8)",0.16521809895833334
5,"(2, 3, 9)",0.5840125868055556
5,"(2, 3, 10)",0.13179361979166668
5,"(2, 3, 11)",0.05308268229166667
5,"(2, 4, 5)",1.0
5,"(2, 4, 6)",0.4940212673611111
5,"(2, 4, 7)",0.2580392795138889
5,"(2, 4, 8)",0.35100477430555554
5,"(2, 4, 9)",0.7073383246527778
5,"(2, 4, 10)",0.3367502170138889
5,"(2, 4, 11)",0.2580392795138889
5,"(2, 5, 6)",1.0
5,"(2, 5, 7)",1.0
5,"(2, 5, 8)",1.0
5,"(2, 5, 9)",1.0
5,"(2, 5, 10)",1.0
5,"(2, 5, 11)",1.0
5,"(2, 6, 7)",0.2644856770833333
5,"(2, 6, 8)",0.37662109375
5,"(2, 6, 9)",0.7166351996527778
5,"(2, 6, 10)",0.3298470052083333
5,"(2, 6, 11)",0.2644856770833333
5,"(2, 7, 8)",0.1460568576388889
5,"(2, 7, 9)",0.5680881076388888
5,"(2, 7, 10)",0.10267686631944445
5,"(2, 7, 11)",0.023965928819444444
5,"(2, 8, 9)",0.5681011284722223
5,"(2, 8, 10)",0.2247677951388889
5,"(2, 8, 11)",0.1460568576388889
5,"(2, 9, 10)",0.5680881076388888
5,"(2, 9, 11)",0.5680881076388888
5,"(2, 10, 11)",0.10267686631944445
5,"(3, 4, 5)",1.0
5,"(3, 4, 6)",0.48462890625
5,"(3, 4, 7)",0.2732204861111111
5,"(3, 4, 8)",0.36075629340277776
5,"(3, 4, 9)",0.7232628038194444
5,"(3, 4, 10)",0.36132921006944446
5,"(3, 4, 11)",0.2732204861111111
5,"(3, 5, 6)",1.0
5,"(3, 5, 7)",1.0
5,"(3, 5, 8)",1.0
5,"(3, 5, 9)",1.0
5,"(3, 5, 10)",1.0
5,"(3, 5, 11)",1.0
5,"(3, 6, 7)",0.24623263888888888
5,"(3, 6, 8)",0.35844184027777776
5,"(3, 6, 9)",0.7166330295138889
5,"(3, 6, 10)",0.3298524305555556
5,"(3, 6, 11)",0.24623263888888888
5,"(3, 7, 8)",0.1470334201388889
5,"(3, 7, 9)",0.5840104166666666
5,"(3, 7, 10)",0.13179361979166668
5,"(3, 7, 11)",0.03482421875
5,"(3, 8, 9)",0.5840234375
5,"(3, 8, 10)",0.24392903645833333
5,"(3, 8, 11)",0.1470334201388889
5,"(3, 9, 10)",0.5840125868055556
5,"(3, 9, 11)",0.5840104166666666
5,"(3, 10, 11)",0.13179361979166668
5,"(4, 5, 6)",1.0
5,"(4, 5, 7)",1.0
5,"(4, 5, 8)",1.0
5,"(4, 5, 9)",1.0
5,"(4, 5, 10)",1.0
5,"(4, 5, 11)",1.0
5,"(4, 6, 7)",0.4846234809027778
5,"(4, 6, 8)",0.5721592881944444
5,"(4, 6, 9)",0.8558854166666666
5,"(4, 6, 10)",0.5593825954861111
5,"(4, 6, 11)",0.4846234809027778
5,"(4, 7, 8)",0.33716145833333333
5,"(4, 7, 9)",0.7073383246527778
5,"(4, 7, 10)",0.3367502170138889
5,"(4, 7, 11)",0.24379774305555554
5,"(4, 8, 9)",0.7073513454861111
5,"(4, 8, 10)",0.42971571180555557
5,"(4, 8, 11)",0.33716145833333333
5,"(4, 9, 10)",0.7073383246527778
5,"(4, 9, 11)",0.7073383246527778
5,"(4, 10, 11)",0.3367502170138889
5,"(5, 6, 7)",1.0
5,"(5, 6, 8)",1.0
5,"(5, 6, 9)",1.0
5,"(5, 6, 10)",1.0
5,"(5, 6, 11)",1.0
5,"(5, 7, 8)",1.0
5,"(5, 7, 9)",1.0
5,"(5, 7, 10)",1.0
5,"(5, 7, 11)",1.0
5,"(5, 8, 9)",1.0
5,"(5, 8, 10)",1.0
5,"(5, 8, 11)",1.0
5,"(5, 9, 10)",1.0
5,"(5, 9, 11)",1.0
5,"(5, 10, 11)",1.0
5,"(6, 7, 8)",0.35843641493055556
5,"(6, 7, 9)",0.7166330295138889
5,"(6, 7, 10)",0.3298470052083333
5,"(6, 7, 11)",0.24622721354166666
5,"(6, 8, 9)",0.7166460503472222
5,"(6, 8, 10)",0.441982421875
5,"(6, 8, 11)",0.35843641493055556
5,"(6, 9, 10)",0.7166351996527778
5,"(6, 9, 11)",0.7166330295138889
5,"(6, 10, 11)",0.3298470052083333
5,"(7, 8, 9)",0.5680989583333333
5,"(7, 8, 10)",0.2247677951388889
5,"(7, 8, 11)",0.12256510416666666
5,"(7, 9, 10)",0.5680881076388888
5,"(7, 9, 11)",0.5680859375
5,"(7, 10, 11)",0.10267686631944445
5,"(8, 9, 10)",0.5681011284722223
5,"(8, 9, 11)",0.5680989583333333
5,"(8, 10, 11)",0.2247677951388889
5,"(9, 10, 11)",0.5680881076388888
6,"(0,)",0.02837131076388889
6,"(1,)",0.00837673611111111
6,"(2,)",0.03512912326388889
6,"(3,)",0.5649338107638889
6,"(4,)",0.008377821180555555
6,"(5,)",0.24622721354166666
6,"(6,)",1.0
6,"(7,)",0.17802083333333332
6,"(8,)",0.04128255208333333
6,"(9,)",0.09768229166666667
6,"(10,)",0.04784505208333333
6,"(11,)",0.02947482638888889
6,"(0, 1)",0.030932074652777777
6,"(0, 2)",0.06252604166666667
6,"(0, 3)",0.5649359809027777
6,"(0, 4)",0.030932074652777777
6,"(0, 5)",0.26446614583333333
6,"(0, 6)",1.0
6,"(0, 7)",0.20639214409722223
6,"(0, 8)",0.04241319444444445
6,"(0, 9)",0.11592122395833333
6,"(0, 10)",0.07524197048611111
6,"(0, 11)",0.057846137152777775
6,"(1, 2)",0.04097222222222222
6,"(1, 3)",0.5649359809027777
6,"(1, 4)",0.008379991319444445
6,"(1, 5)",0.24920572916666667
6,"(1, 6)",1.0
6,"(1, 7)",0.18639756944444444
6,"(1, 8)",0.04384331597222222
6,"(1, 9)",0.10065863715277777
6,"(1, 10)",0.05368815104166667
6,"(1, 11)",0.0378515625
6,"(2, 3)",0.5649338107638889
6,"(2, 4)",0.040973307291666664
6,"(2, 5)",0.2756488715277778
6,"(2, 6)",1.0
6,"(2, 7)",0.21314995659722222
6,"(2, 8)",0.07543728298611112
6,"(2, 9)",0.12710394965277777
6,"(2, 10)",0.04880316840277778
6,"(2, 11)",0.06460394965277778
6,"(3, 4)",0.5649359809027777
6,"(3, 5)",0.7763422309027778
6,"(3, 6)",1.0
6,"(3, 7)",0.72703125
6,"(3, 8)",0.5786100260416667
6,"(3, 9)",0.6437196180555556
6,"(3, 10)",0.5786078559027777
6,"(3, 11)",0.5944086371527778
6,"(4, 5)",0.24920355902777777
6,"(4, 6)",1.0
6,"(4, 7)",0.1863986545138889
6,"(4, 8)",0.04384331597222222
6,"(4, 9)",0.10065646701388889
6,"(4, 10)",0.05368923611111111
6,"(4, 11)",0.037852647569444446
6,"(5, 6)",1.0
6,"(5, 7)",0.424248046875
6,"(5, 8)",0.2771538628472222
6,"(5, 9)",0.24622938368055555
6,"(5, 10)",0.2750151909722222
6,"(5, 11)",0.27570203993055553
6,"(6, 7)",1.0
6,"(6, 8)",1.0
6,"(6, 9)",1.0
6,"(6, 10)",1.0
6,"(6, 11)",1.0
6,"(7, 8)",0.20595377604166668
6,"(7, 9)",0.275703125
6,"(7, 10)",0.22586588541666666
6,"(7, 11)",0.17802083333333332
6,"(8, 9)",0.12860894097222222
6,"(8, 10)",0.08815321180555556
6,"(8, 11)",0.05740776909722222
6,"(9, 10)",0.12647026909722223
6,"(9, 11)",0.12715711805555555
6,"(10, 11)",0.07731987847222223
6,"(0, 1, 2)",0.06255859375
6,"(0, 1, 3)",0.5649381510416667
6,"(0, 1, 4)",0.030934244791666666
6,"(0, 1, 5)",0.26615559895833335
6,"(0, 1, 6)",1.0
6,"(0, 1, 7)",0.2089529079861111
6,"(0, 1, 8)",0.044973958333333335
6,"(0, 1, 9)",0.11760850694444444
6,"(0, 1, 10)",0.07527452256944445
6,"(0, 1, 11)",0.06040690104166667
6,"(0, 2, 3)",0.5649359809027777
6,"(0, 2, 4)",0.06255859375
6,"(0, 2, 5)",0.29331380208333335
6,"(0, 2, 6)",1.0
6,"(0, 2, 7)",0.240546875
6,"(0, 2, 8)",0.07656792534722222
6,"(0, 2, 9)",0.14476888020833334
6,"(0, 2, 10)",0.07620008680555555
6,"(0, 2, 11)",0.09200086805555556
6,"(0, 3, 4)",0.5649381510416667
6,"(0, 3, 5)",0.7763444010416667
6,"(0, 3, 6)",1.0
6,"(0, 3, 7)",0.7270334201388889
6,"(0, 3, 8)",0.5786100260416667
6,"(0, 3, 9)",0.6437217881944445
6,"(0, 3, 10)",0.5786100260416667
6,"(0, 3, 11)",0.5944108072916666
6,"(0, 4, 5)",0.2661534288194444
6,"(0, 4, 6)",1.0
6,"(0, 4, 7)",0.2089529079861111
6,"(0, 4, 8)",0.044973958333333335
6,"(0, 4, 9)",0.11760633680555556
6,"(0, 4, 10)",0.07527452256944445
6,"(0, 4, 11)",0.06040690104166667
6,"(0, 5, 6)",1.0
6,"(0, 5, 7)",0.4424869791666667
6,"(0, 5, 8)",0.2782845052083333
6,"(0, 5, 9)",0.2644683159722222
6,"(0, 5, 10)",0.2926801215277778
6,"(0, 5, 11)",0.2939409722222222
6,"(0, 6, 7)",1.0
6,"(0, 6, 8)",1.0
6,"(0, 6, 9)",1.0
6,"(0, 6, 10)",1.0
6,"(0, 6, 11)",1.0
6,"(0, 7, 8)",0.20708441840277778
6,"(0, 7, 9)",0.29394205729166667
6,"(0, 7, 10)",0.25326280381944444
6,"(0, 7, 11)",0.20639214409722223
6,"(0, 8, 9)",0.12973958333333332
6,"(0, 8, 10)",0.08928385416666666
6,"(0, 8, 11)",0.058538411458333335
6,"(0, 9, 10)",0.14413519965277777
6,"(0, 9, 11)",0.14539605034722222
6,"(0, 10, 11)",0.104716796875
6,"(1, 2, 3)",0.5649359809027777
6,"(1, 2, 4)",0.04097547743055555
6,"(1, 2, 5)",0.27695746527777776
6,"(1, 2, 6)",1.0
6,"(1, 2, 7)",0.21899305555555557
6,"(1, 2, 8)",0.07546983506944445
6,"(1, 2, 9)",0.12841037326388888
6,"(1, 2, 10)",0.05464626736111111
6,"(1, 2, 11)",0.0704470486111111
6,"(1, 3, 4)",0.5649359809027777
6,"(1, 3, 5)",0.7763444010416667
6,"(1, 3, 6)",1.0
6,"(1, 3, 7)",0.7270334201388889
6,"(1, 3, 8)",0.5786121961805556
6,"(1, 3, 9)",0.6437217881944445
6,"(1, 3, 10)",0.5786100260416667
6,"(1, 3, 11)",0.5944108072916666
6,"(1, 4, 5)",0.24920572916666667
6,"(1, 4, 6)",1.0
6,"(1, 4, 7)",0.18640082465277777
6,"(1, 4, 8)",0.04384548611111111
6,"(1, 4, 9)",0.10065863715277777
6,"(1, 4, 10)",0.05369140625
6,"(1, 4, 11)",0.037854817708333335
6,"(1, 5, 6)",1.0
6,"(1, 5, 7)",0.4272265625
6,"(1, 5, 8)",0.2788433159722222
6,"(1, 5, 9)",0.24920572916666667
6,"(1, 5, 10)",0.27632378472222224
6,"(1, 5, 11)",0.27868055555555554
6,"(1, 6, 7)",1.0
6,"(1, 6, 8)",1.0
6,"(1, 6, 9)",1.0
6,"(1, 6, 10)",1.0
6,"(1, 6, 11)",1.0
6,"(1, 7, 8)",0.20851453993055555
6,"(1, 7, 9)",0.27867947048611114
6,"(1, 7, 10)",0.231708984375
6,"(1, 7, 11)",0.18639756944444444
6,"(1, 8, 9)",0.13029622395833335
6,"(1, 8, 10)",0.0881857638888889
6,"(1, 8, 11)",0.059968532986111114
6,"(1, 9, 10)",0.12777669270833333
6,"(1, 9, 11)",0.13013346354166666
6,"(1, 10, 11)",0.08316297743055556
6,"(2, 3, 4)",0.5649359809027777
6,"(2, 3, 5)",0.7763422309027778
6,"(2, 3, 6)",1.0
6,"(2, 3, 7)",0.72703125
6,"(2, 3, 8)",0.5786100260416667
6,"(2, 3, 9)",0.6437196180555556
6,"(2, 3, 10)",0.5786078559027777
6,"(2, 3, 11)",0.5944086371527778
6,"(2, 4, 5)",0.2769552951388889
6,"(2, 4, 6)",1.0
6,"(2, 4, 7)",0.218994140625
6,"(2, 4, 8)",0.07546983506944445
6,"(2, 4, 9)",0.128408203125
6,"(2, 4, 10)",0.05464735243055555
6,"(2, 4, 11)",0.07044813368055555
6,"(2, 5, 6)",1.0
6,"(2, 5, 7)",0.45366970486111113
6,"(2, 5, 8)",0.30600151909722223
6,"(2, 5, 9)",0.27565104166666665
6,"(2, 5, 10)",0.2759733072916667
6,"(2, 5, 11)",0.30512369791666666
6,"(2, 6, 7)",1.0
6,"(2, 6, 8)",1.0
6,"(2, 6, 9)",1.0
6,"(2, 6, 10)",1.0
6,"(2, 6, 11)",1.0
6,"(2, 7, 8)",0.24010850694444444
6,"(2, 7, 9)",0.3051247829861111
6,"(2, 7, 10)",0.2268240017361111
6,"(2, 7, 11)",0.21314995659722222
6,"(2, 8, 9)",0.15745659722222222
6,"(2, 8, 10)",0.089111328125
6,"(2, 8, 11)",0.0915625
6,"(2, 9, 10)",0.12742838541666668
6,"(2, 9, 11)",0.15657877604166667
6,"(2, 10, 11)",0.07827799479166667
6,"(3, 4, 5)",0.7763444010416667
6,"(3, 4, 6)",1.0
6,"(3, 4, 7)",0.7270334201388889
6,"(3, 4, 8)",0.5786121961805556
6,"(3, 4, 9)",0.6437217881944445
6,"(3, 4, 10)",0.5786100260416667
6,"(3, 4, 11)",0.5944108072916666
6,"(3, 5, 6)",1.0
6,"(3, 5, 7)",0.9384396701388888
6,"(3, 5, 8)",0.7900184461805555
6,"(3, 5, 9)",0.7763422309027778
6,"(3, 5, 10)",0.7766666666666666
6,"(3, 5, 11)",0.8058170572916666
6,"(3, 6, 7)",1.0
6,"(3, 6, 8)",1.0
6,"(3, 6, 9)",1.0
6,"(3, 6, 10)",1.0
6,"(3, 6, 11)",1.0
6,"(3, 7, 8)",0.7273578559027778
6,"(3, 7, 9)",0.8058170572916666
6,"(3, 7, 10)",0.7407052951388889
6,"(3, 7, 11)",0.72703125
6,"(3, 8, 9)",0.6573958333333333
6,"(3, 8, 10)",0.5922840711805556
6,"(3, 8, 11)",0.5947352430555556
6,"(3, 9, 10)",0.6440440538194444
6,"(3, 9, 11)",0.6731944444444444
6,"(3, 10, 11)",0.6080826822916666
6,"(4, 5, 6)",1.0
6,"(4, 5, 7)",0.4272243923611111
6,"(4, 5, 8)",0.27884114583333336
6,"(4, 5, 9)",0.24920355902777777
6,"(4, 5, 10)",0.2763216145833333
6,"(4, 5, 11)",0.2786783854166667
6,"(4, 6, 7)",1.0
6,"(4, 6, 8)",1.0
6,"(4, 6, 9)",1.0
6,"(4, 6, 10)",1.0
6,"(4, 6, 11)",1.0
6,"(4, 7, 8)",0.20851453993055555
6,"(4, 7, 9)",0.2786773003472222
6,"(4, 7, 10)",0.23171006944444444
6,"(4, 7, 11)",0.1863986545138889
6,"(4, 8, 9)",0.13029405381944445
6,"(4, 8, 10)",0.0881857638888889
6,"(4, 8, 11)",0.059968532986111114
6,"(4, 9, 10)",0.12777452256944444
6,"(4, 9, 11)",0.13013129340277776
6,"(4, 10, 11)",0.0831640625
6,"(5, 6, 7)",1.0
6,"(5, 6, 8)",1.0
6,"(5, 6, 9)",1.0
6,"(5, 6, 10)",1.0
6,"(5, 6, 11)",1.0
6,"(5, 7, 8)",0.44182508680555554
6,"(5, 7, 9)",0.4242502170138889
6,"(5, 7, 10)",0.45303602430555556
6,"(5, 7, 11)",0.424248046875
6,"(5, 8, 9)",0.27715603298611113
6,"(5, 8, 10)",0.30536783854166666
6,"(5, 8, 11)",0.2932790798611111
6,"(5, 9, 10)",0.27501736111111114
6,"(5, 9, 11)",0.27570421006944446
6,"(5, 10, 11)",0.3044900173611111
6,"(6, 7, 8)",1.0
6,"(6, 7, 9)",1.0
6,"(6, 7, 10)",1.0
6,"(6, 7, 11)",1.0
6,"(6, 8, 9)",1.0
6,"(6, 8, 10)",1.0
6,"(6, 8, 11)",1.0
6,"(6, 9, 10)",1.0
6,"(6, 9, 11)",1.0
6,"(6, 10, 11)",1.0
6,"(7, 8, 9)",0.29328016493055553
6,"(7, 8, 10)",0.2528244357638889
6,"(7, 8, 11)",0.20595377604166668
6,"(7, 9, 10)",0.30449110243055555
6,"(7, 9, 11)",0.275703125
6,"(7, 10, 11)",0.22586588541666666
6,"(8, 9, 10)",0.15682291666666667
6,"(8, 9, 11)",0.1447341579861111
6,"(8, 10, 11)",0.10427842881944445
6,"(9, 10, 11)",0.1559450954861111
7,"(0,)",0.0
7,"(1,)",0.015923394097222224
7,"(2,)",0.0
7,"(3,)",0.015923394097222224
7,"(4,)",0.21033854166666666
7,"(5,)",0.0
7,"(6,)",0.17802083333333332
7,"(7,)",1.0
7,"(8,)",0.07783962673611111
7,"(9,)",0.0
7,"(10,)",0.013101128472222221
7,"(11,)",0.5681456163194445
7,"(0, 1)",0.015923394097222224
7,"(0, 2)",0.0
7,"(0, 3)",0.015923394097222224
7,"(0, 4)",0.21033854166666666
